transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,total_amount,currency,payment_method,payment_status,shipping_cost,tax_amount,discount_amount,order_source,customer_segment,source,extracted_at
TXN_20251001_000109,CUST_00000865,2025-03-13T21:55:24.573798,Audio,Electronics Product 8267,5,293.24,1614.83,USD,Cash,Failed,48.3,117.3,16.97,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573803
TXN_20251001_000110,VN_CUST_000691,2025-01-29T21:55:24.573807,Mobile,Electronics Product 3736,4,1972.96,8520.03,USD,Credit Card,Pending,22.43,631.35,25.59,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573812
TXN_20251001_000111,VN_CUST_000337,2024-12-10T21:55:24.573816,Gaming,Electronics Product 5435,2,1875.49,4011.53,USD,Cash,Failed,23.26,300.08,62.79,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573821
TXN_20251001_000112,CUST_00000558,2024-11-10T21:55:24.573827,Audio,Electronics Product 2425,2,1847.13,3951.09,USD,Bank Transfer,Failed,48.03,295.54,86.74,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573832
TXN_20251001_000113,CUST_00000569,2024-12-25T21:55:24.573836,Gaming,Electronics Product 7241,5,734.15,3904.89,USD,PayPal,Completed,28.49,293.66,88.01,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573841
TXN_20251001_000114,VN_CUST_000614,2024-12-02T21:55:24.573846,Electronics,Electronics Product 7054,5,1814.44,9755.44,USD,PayPal,Failed,31.44,725.78,73.98,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573851
TXN_20251001_000115,VN_CUST_000662,2025-04-14T21:55:24.573856,Mobile,Electronics Product 2882,2,548.86,1191.09,USD,PayPal,Failed,25.23,87.82,19.68,Store,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573862
TXN_20251001_000116,CUST_00000010,2024-12-12T21:55:24.573867,Computing,Electronics Product 9131,5,1230.35,6658.93,USD,Bank Transfer,Failed,24.9,492.14,9.86,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573872
TXN_20251001_000117,CUST_00000550,2024-11-23T21:55:24.573877,Computing,Electronics Product 5187,1,1936.77,2049.49,USD,Bank Transfer,Failed,46.94,154.94,89.16,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573881
TXN_20251001_000118,CUST_00000498,2025-06-05T21:55:24.573886,Computing,Electronics Product 4109,5,1502.02,8049.19,USD,Bank Transfer,Completed,36.39,600.81,98.11,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573891
TXN_20251001_000119,CUST_00000823,2024-11-14T21:55:24.573895,Mobile,Electronics Product 2201,3,246.22,776.03,USD,Credit Card,Pending,25.22,59.09,46.94,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573900
TXN_20251001_000120,VN_CUST_000293,2024-10-11T21:55:24.573905,Gaming,Electronics Product 1728,3,787.88,2575.52,USD,PayPal,Failed,31.77,189.09,8.98,Store,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573910
TXN_20251001_000121,CUST_00000868,2024-11-23T21:55:24.573914,Electronics,Electronics Product 7634,2,1923.21,4100.4,USD,Bank Transfer,Failed,30.16,307.71,83.89,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573919
TXN_20251001_000122,VN_CUST_000880,2024-12-23T21:55:24.573924,Computing,Electronics Product 5238,3,1690.37,5412.44,USD,PayPal,Failed,13.74,405.69,78.1,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573929
TXN_20251001_000123,CUST_00000253,2024-12-14T21:55:24.573934,Audio,Electronics Product 5297,2,267.8,523.69,USD,Bank Transfer,Completed,19.04,42.85,73.8,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573939
TXN_20251001_000124,VN_CUST_000224,2025-03-26T21:55:24.573944,Electronics,Electronics Product 4975,4,1114.26,4836.28,USD,Credit Card,Completed,30.5,356.56,7.82,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573949
TXN_20251001_000125,VN_CUST_000517,2024-10-20T21:55:24.573953,Computing,Electronics Product 7254,5,647.1,3488.06,USD,PayPal,Pending,16.78,258.84,23.06,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573960
TXN_20251001_000126,CUST_00000148,2025-08-02T21:55:24.573965,Electronics,Electronics Product 2472,2,1196.48,2587.19,USD,Credit Card,Completed,21.78,191.44,18.99,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573970
TXN_20251001_000127,CUST_00000102,2025-07-04T21:55:24.573974,Mobile,Electronics Product 1941,2,165.43,348.11,USD,Bank Transfer,Failed,14.39,26.47,23.61,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573980
TXN_20251001_000128,VN_CUST_000061,2025-06-21T21:55:24.573984,Computing,Electronics Product 8804,2,149.27,314.97,USD,Cash,Completed,28.06,23.88,35.51,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573989
TXN_20251001_000129,VN_CUST_000567,2024-10-12T21:55:24.573994,Audio,Electronics Product 2829,4,987.25,4226.52,USD,Bank Transfer,Completed,24.46,315.92,62.86,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.573999
TXN_20251001_000130,VN_CUST_000667,2024-10-12T21:55:24.574004,Gaming,Electronics Product 6162,3,523.42,1682.35,USD,PayPal,Failed,6.72,125.62,20.25,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574009
TXN_20251001_000131,VN_CUST_000647,2025-05-29T21:55:24.574013,Audio,Electronics Product 8166,4,354.52,1493.25,USD,Bank Transfer,Completed,8.16,113.45,46.44,Store,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574018
TXN_20251001_000132,VN_CUST_000406,2025-09-29T21:55:24.574022,Gaming,Electronics Product 4032,4,1009.83,4289.72,USD,Credit Card,Pending,16.95,323.15,89.7,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574027
TXN_20251001_000133,CUST_00000966,2024-11-22T21:55:24.574033,Electronics,Electronics Product 5399,5,1318.03,7072.19,USD,Credit Card,Failed,43.19,527.21,88.36,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574038
TXN_20251001_000134,CUST_00000932,2025-01-14T21:55:24.574042,Computing,Electronics Product 1016,5,295.87,1538.75,USD,PayPal,Completed,28.11,118.35,87.06,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574047
TXN_20251001_000135,VN_CUST_000123,2025-05-19T21:55:24.574052,Gaming,Electronics Product 9581,3,872.82,2804.44,USD,PayPal,Completed,28.17,209.48,51.67,Web,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574058
TXN_20251001_000136,VN_CUST_000951,2025-08-23T21:55:24.574062,Computing,Electronics Product 2042,4,217.16,869.49,USD,Cash,Completed,17.62,69.49,86.26,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574067
TXN_20251001_000137,CUST_00000609,2025-02-02T21:55:24.574071,Mobile,Electronics Product 1917,5,1043.69,5604.97,USD,Bank Transfer,Pending,35.36,417.48,66.32,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574076
TXN_20251001_000138,VN_CUST_000908,2025-05-18T21:55:24.574081,Electronics,Electronics Product 7070,4,260.22,1106.15,USD,PayPal,Completed,41.52,83.27,59.52,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574086
TXN_20251001_000139,CUST_00000287,2024-12-22T21:55:24.574091,Computing,Electronics Product 9580,4,1452.61,6301.95,USD,PayPal,Failed,29.46,464.84,2.79,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574096
TXN_20251001_000140,VN_CUST_000595,2025-08-05T21:55:24.574100,Computing,Electronics Product 2513,5,1594.82,8551.12,USD,Cash,Pending,7.82,637.93,68.73,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574106
TXN_20251001_000141,VN_CUST_000550,2025-07-09T21:55:24.574110,Audio,Electronics Product 6122,3,1597.88,5169.79,USD,Credit Card,Completed,5.11,383.49,12.45,Store,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574115
TXN_20251001_000142,VN_CUST_000388,2025-07-18T21:55:24.574118,Computing,Electronics Product 6907,1,1876.5,1947.63,USD,PayPal,Completed,18.45,150.12,97.44,Mobile App,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574123
TXN_20251001_000143,VN_CUST_000486,2025-03-11T21:55:24.574133,Electronics,Electronics Product 1279,3,1701.6,5517.29,USD,Bank Transfer,Failed,14.21,408.38,10.1,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574139
TXN_20251001_000144,VN_CUST_000219,2025-03-21T21:55:24.574144,Computing,Electronics Product 9269,2,366.7,771.31,USD,Credit Card,Pending,29.53,58.67,50.29,Store,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574148
TXN_20251001_000145,VN_CUST_000236,2025-02-26T21:55:24.574153,Electronics,Electronics Product 6144,3,1667.24,5377.49,USD,PayPal,Pending,45.51,400.14,69.88,Store,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574159
TXN_20251001_000146,VN_CUST_000761,2024-11-19T21:55:24.574163,Electronics,Electronics Product 3950,1,1047.34,1121.38,USD,Cash,Completed,10.09,83.79,19.84,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574168
TXN_20251001_000147,CUST_00000343,2025-03-26T21:55:24.574172,Computing,Electronics Product 5691,1,923.21,994.6,USD,Cash,Pending,27.22,73.86,29.69,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574177
TXN_20251001_000148,CUST_00000353,2025-01-18T21:55:24.574182,Mobile,Electronics Product 2437,5,318.42,1727.11,USD,Bank Transfer,Failed,20.94,127.37,13.3,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574187
TXN_20251001_000149,VN_CUST_000504,2025-04-22T21:55:24.574192,Computing,Electronics Product 9607,3,665.01,2140.11,USD,PayPal,Failed,43.97,159.6,58.49,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574196
TXN_20251001_000150,VN_CUST_000399,2025-06-17T21:55:24.574201,Mobile,Electronics Product 2681,2,156.13,281.49,USD,PayPal,Completed,5.38,24.98,61.13,Phone,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574205
TXN_20251001_000151,CUST_00000319,2025-08-24T21:55:24.574210,Computing,Electronics Product 6983,4,754.05,3255.69,USD,Credit Card,Failed,32.0,241.3,33.81,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574215
TXN_20251001_000152,VN_CUST_000074,2025-03-09T21:55:24.574219,Audio,Electronics Product 9441,1,155.76,165.19,USD,Credit Card,Failed,35.52,12.46,38.55,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574224
TXN_20251001_000153,VN_CUST_000532,2025-08-05T21:55:24.574229,Mobile,Electronics Product 4294,1,866.9,894.05,USD,PayPal,Completed,11.5,69.35,53.7,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574233
TXN_20251001_000154,VN_CUST_000114,2025-05-06T21:55:24.574238,Computing,Electronics Product 9084,3,821.91,2676.48,USD,Credit Card,Pending,26.68,197.26,13.19,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574243
TXN_20251001_000155,CUST_00000113,2025-02-05T21:55:24.574247,Audio,Electronics Product 7275,2,1474.68,3190.2,USD,Bank Transfer,Failed,8.1,235.95,3.21,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574253
TXN_20251001_000156,CUST_00000194,2025-02-03T21:55:24.574258,Gaming,Electronics Product 6184,3,1168.03,3772.32,USD,Cash,Completed,35.61,280.33,47.71,Web,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574263
TXN_20251001_000157,CUST_00000258,2025-04-12T21:55:24.574268,Gaming,Electronics Product 9386,2,1536.57,3279.44,USD,Bank Transfer,Completed,44.26,245.85,83.81,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574274
TXN_20251001_000158,CUST_00000341,2025-05-25T21:55:24.574278,Computing,Electronics Product 5508,5,998.73,5386.87,USD,PayPal,Completed,37.44,399.49,43.71,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574283
TXN_20251001_000159,VN_CUST_000799,2024-12-07T21:55:24.574287,Gaming,Electronics Product 3077,3,618.94,1956.71,USD,Bank Transfer,Pending,41.23,148.55,89.89,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574292
TXN_20251001_000160,VN_CUST_000995,2025-01-15T21:55:24.574296,Computing,Electronics Product 4225,5,976.78,5206.27,USD,Credit Card,Completed,25.16,390.71,93.5,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574302
TXN_20251001_000161,VN_CUST_000258,2025-04-14T21:55:24.574306,Audio,Electronics Product 6129,2,1035.16,2197.19,USD,PayPal,Failed,42.8,165.63,81.56,Web,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574311
TXN_20251001_000162,VN_CUST_000037,2024-12-17T21:55:24.574315,Computing,Electronics Product 5174,4,1560.18,6718.06,USD,Credit Card,Completed,20.24,499.26,42.16,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574320
TXN_20251001_000163,CUST_00000242,2025-05-22T21:55:24.574325,Electronics,Electronics Product 3337,2,1514.81,3222.75,USD,Credit Card,Completed,47.04,242.37,96.28,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574330
TXN_20251001_000164,CUST_00000064,2024-12-24T21:55:24.574335,Computing,Electronics Product 1103,2,1976.11,4224.05,USD,Cash,Completed,40.23,316.18,84.58,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574340
TXN_20251001_000165,VN_CUST_000042,2025-06-22T21:55:24.574344,Mobile,Electronics Product 8994,2,241.05,468.63,USD,PayPal,Pending,41.19,38.57,93.23,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574350
TXN_20251001_000166,VN_CUST_000941,2025-06-28T21:55:24.574354,Computing,Electronics Product 7862,5,433.87,2303.44,USD,Cash,Completed,40.93,173.55,80.39,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574359
TXN_20251001_000167,VN_CUST_000611,2025-08-01T21:55:24.574363,Mobile,Electronics Product 2137,3,1772.19,5752.5,USD,PayPal,Completed,18.53,425.33,7.93,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574369
TXN_20251001_000168,CUST_00000823,2024-10-31T21:55:24.574373,Gaming,Electronics Product 9496,3,1387.81,4447.01,USD,Credit Card,Pending,22.47,333.07,71.96,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574378
TXN_20251001_000169,CUST_00000612,2025-03-16T21:55:24.574383,Audio,Electronics Product 3107,4,1347.04,5800.37,USD,Bank Transfer,Completed,29.27,431.05,48.11,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574388
TXN_20251001_000170,VN_CUST_000118,2025-08-21T21:55:24.574392,Gaming,Electronics Product 2044,4,88.62,368.05,USD,PayPal,Pending,12.48,28.36,27.27,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574397
TXN_20251001_000171,CUST_00000308,2025-03-10T21:55:24.574402,Gaming,Electronics Product 8402,1,1158.72,1191.44,USD,Bank Transfer,Pending,25.4,92.7,85.38,Web,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574406
TXN_20251001_000172,CUST_00000954,2025-06-24T21:55:24.574411,Mobile,Electronics Product 2978,1,1794.87,1930.56,USD,PayPal,Pending,31.39,143.59,39.29,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574415
TXN_20251001_000173,CUST_00000993,2024-11-17T21:55:24.574422,Electronics,Electronics Product 6053,4,247.43,977.49,USD,Cash,Pending,7.11,79.18,98.52,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574428
TXN_20251001_000174,CUST_00000202,2025-09-03T21:55:24.574433,Audio,Electronics Product 5673,3,1286.67,4103.48,USD,PayPal,Failed,23.13,308.8,88.46,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574438
TXN_20251001_000175,VN_CUST_000307,2025-05-17T21:55:24.574443,Mobile,Electronics Product 8526,5,1963.49,10620.37,USD,Bank Transfer,Failed,36.31,785.4,18.79,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574448
TXN_20251001_000176,CUST_00000938,2024-12-25T21:55:24.574453,Audio,Electronics Product 4870,3,884.13,2840.3,USD,Cash,Failed,17.04,212.19,41.32,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574458
TXN_20251001_000177,VN_CUST_000610,2025-04-03T21:55:24.574462,Audio,Electronics Product 2903,1,1117.79,1207.07,USD,Cash,Failed,18.48,89.42,18.62,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574467
TXN_20251001_000178,CUST_00000278,2025-04-30T21:55:24.574472,Mobile,Electronics Product 1541,4,170.69,674.76,USD,PayPal,Failed,18.31,54.62,80.93,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574477
TXN_20251001_000179,VN_CUST_000827,2025-03-04T21:55:24.574482,Electronics,Electronics Product 7388,2,458.8,908.54,USD,Bank Transfer,Completed,15.63,73.41,98.1,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574487
TXN_20251001_000180,VN_CUST_000091,2025-03-06T21:55:24.574491,Computing,Electronics Product 5264,5,1470.72,7937.74,USD,PayPal,Completed,15.86,588.29,20.01,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574496
TXN_20251001_000181,VN_CUST_000767,2024-11-21T21:55:24.574500,Electronics,Electronics Product 4725,4,919.33,3941.19,USD,PayPal,Completed,35.76,294.19,66.08,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574505
TXN_20251001_000182,CUST_00000644,2025-06-03T21:55:24.574510,Mobile,Electronics Product 9497,3,1157.44,3679.7,USD,Bank Transfer,Failed,13.65,277.79,84.06,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574515
TXN_20251001_000183,VN_CUST_000661,2025-04-01T21:55:24.574525,Electronics,Electronics Product 4775,4,1713.71,7412.0,USD,Credit Card,Pending,19.11,548.39,10.34,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574531
TXN_20251001_000184,CUST_00000450,2025-06-25T21:55:24.574536,Mobile,Electronics Product 1064,2,1777.82,3857.15,USD,Credit Card,Pending,45.57,284.45,28.51,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574541
TXN_20251001_000185,VN_CUST_000339,2025-06-27T21:55:24.574546,Electronics,Electronics Product 6600,2,1218.66,2629.28,USD,PayPal,Pending,7.66,194.99,10.69,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574552
TXN_20251001_000186,VN_CUST_000344,2025-09-24T21:55:24.574556,Mobile,Electronics Product 6843,2,1537.56,3323.17,USD,Bank Transfer,Completed,46.76,246.01,44.72,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574561
TXN_20251001_000187,CUST_00000124,2024-10-04T21:55:24.574565,Gaming,Electronics Product 9066,3,1469.16,4704.29,USD,Cash,Pending,44.0,352.6,99.79,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574571
TXN_20251001_000188,CUST_00000493,2025-01-01T21:55:24.574575,Gaming,Electronics Product 7935,3,1916.6,6153.67,USD,Bank Transfer,Completed,7.11,459.98,63.22,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574581
TXN_20251001_000189,VN_CUST_000460,2024-11-05T21:55:24.574592,Audio,Electronics Product 1640,1,1977.57,2166.31,USD,Cash,Pending,43.74,158.21,13.21,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574597
TXN_20251001_000190,CUST_00000843,2025-08-14T21:55:24.574602,Audio,Electronics Product 4279,2,321.55,669.45,USD,Credit Card,Failed,10.01,51.45,35.11,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574608
TXN_20251001_000191,VN_CUST_000369,2025-04-07T21:55:24.574612,Computing,Electronics Product 6404,5,720.34,3928.52,USD,Cash,Failed,38.83,288.14,0.15,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574617
TXN_20251001_000192,VN_CUST_000770,2024-12-12T21:55:24.574621,Audio,Electronics Product 2677,1,286.07,236.99,USD,Bank Transfer,Completed,25.82,22.89,97.79,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574627
TXN_20251001_000193,CUST_00000769,2025-01-10T21:55:24.574631,Computing,Electronics Product 8239,5,132.15,680.04,USD,PayPal,Failed,10.43,52.86,44.0,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574636
TXN_20251001_000194,CUST_00000993,2025-04-06T21:55:24.574640,Audio,Electronics Product 9424,3,989.04,3212.36,USD,Cash,Completed,33.1,237.37,25.23,Mobile App,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574645
TXN_20251001_000195,CUST_00000580,2024-12-31T21:55:24.574651,Computing,Electronics Product 4997,3,1257.75,4032.35,USD,Credit Card,Failed,29.05,301.86,71.81,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574657
TXN_20251001_000196,VN_CUST_000440,2025-01-01T21:55:24.574661,Electronics,Electronics Product 1568,5,440.14,2357.46,USD,Credit Card,Pending,22.7,176.06,42.0,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574667
TXN_20251001_000197,VN_CUST_000678,2025-05-13T21:55:24.574671,Audio,Electronics Product 5429,3,804.03,2554.88,USD,Cash,Pending,33.65,192.97,83.83,Phone,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574676
TXN_20251001_000198,CUST_00000078,2024-10-14T21:55:24.574680,Gaming,Electronics Product 4592,4,1873.82,8088.53,USD,Credit Card,Pending,49.32,599.62,55.69,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574685
TXN_20251001_000199,CUST_00000136,2025-02-10T21:55:24.574690,Computing,Electronics Product 6325,5,936.49,4973.5,USD,Bank Transfer,Completed,6.67,374.6,90.22,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574695
TXN_20251001_000200,CUST_00000150,2025-06-15T21:55:24.574700,Audio,Electronics Product 8381,3,819.13,2605.48,USD,Cash,Failed,47.85,196.59,96.35,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574704
TXN_20251001_000201,VN_CUST_000071,2025-08-12T21:55:24.574710,Electronics,Electronics Product 1428,4,290.31,1234.82,USD,Credit Card,Completed,7.55,92.9,26.87,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.574715
